Time (s),Mean Bit Life Time Per Packet
3.18194378,4.84e-06
3.18222937,6.2440039e-05
3.18233552,5.0584e-05
3.18246964,5.1712e-05
3.183057,5.7072087e-05
3.18374725,1.2328e-05
3.18431838,6.472e-06
3.18481728,5.0376e-05
3.18492048,5.3576e-05
3.18530161,4.9704e-05
3.18542038,5.248e-05
3.18545065,4.744e-06
3.18560945,5.3552e-05
3.18568403,5.3128e-05
3.1857517,5.28e-05
3.18580923,5.3328e-05
3.18585564,4.744e-06
3.18616624,5.0344e-05
3.18633983,5.0936e-05
3.18636793,8.04e-06
3.18673659,4.9704e-05
3.18677663,5.1744e-05
3.18678689,5e-06
3.18693401,5.312e-05
3.18717888,5.0992e-05
3.1872602,5.232e-05
3.18743322,5.0336e-05
3.18746027,8.392e-06
3.18774358,4.9704e-05
3.18795477,5.896e-06
3.18807058,4.9704e-05
3.18851638,5.1512e-05
3.18856368,4.9808e-05
3.18885665,5.0784e-05
3.18936041,5.1544e-05
3.18948977,5.2912e-05
3.18953665,1.5784e-05
3.18962104,5.0176e-05
3.1896667,5.284e-05
3.19014945,5.9592078e-05
3.19072423,5.3384e-05
3.19094201,5.016e-05
3.19102362,5.1768e-05
3.19123489,5.0048e-05
3.19146088,1.4032362e-05
3.19146436,5.4512e-05
3.19161649,5.1648e-05
3.19186817,4.328e-06
3.19209508,7.24e-06
3.19249885,5.2016e-05
3.19284951,4.68e-06
3.19342753,4.9704e-05
3.19356456,5.0736e-05
3.19374944,1.2624371e-05
3.19406252,4.9704e-05
3.19415358,5.768e-06
3.19481115,5.0344e-05
3.19498285,5.104e-05
3.1951318,1.9992313e-05
3.19548224,5.1432e-05
3.19557272,4.992e-05
3.1956611,4.296e-06
3.19589617,5.0368e-05
3.19617591,5.3112e-05
3.19640758,5.2784e-05
3.19644579,5.1e-05
3.19656299,5.0192e-05
3.19670246,5.0672e-05
3.1967983,5.512e-06
3.1971864,5.0616e-05
3.19779753,5.1744e-05
3.19785048,5.0704e-05
3.19794422,5.144e-05
3.19804271,4.9928e-05
3.19809238,5.06e-05
3.19833953,5.0752e-05
3.19848555,4.9776e-05
3.1985718,5.0024e-05
3.19864741,5.3632e-05
3.19876648,5.0704e-05
3.19920056,4.9792e-05
3.19924632,5.2552e-05
3.19937677,4.008e-06
3.19957374,5.1976e-05
3.19990805,5.3288e-05
3.20001897,5.1208e-05
3.20007362,5.2856e-05
3.20012177,5.1008e-05
3.20028269,8.936e-06
3.20056715,5.14e-05
3.20119286,5.2112e-05
3.20135376,5.0016e-05
3.20171597,5.2224e-05
3.20237885,5.1112e-05
3.2024517,5.0968e-05
3.20257253,5.1792e-05
3.20276916,5.0432e-05
3.20285488,5.0152e-05
3.20320148,5.0752e-05
3.20325036,5.2632e-05
3.20344846,4.9736e-05
3.2035161,5.2376146e-05
3.20357457,5.2848e-05
3.20389683,1.1112e-05
3.20435445,5.1728e-05
3.20442956,4.9848e-05
3.2045813,5.3584e-05
3.20463815,6.344e-05
3.20472649,5.7776087e-05
3.20531524,5.1528136e-05
3.20536456,5.0856e-05
3.20548795,5.024e-05
3.20598685,1.0152e-05
3.20611573,5.2032e-05
3.20658833,5.0632e-05
3.2068137,4.008e-06
3.20714673,5.004e-05
3.20736715,5.1464e-05
3.20755429,5.0608e-05
3.20760557,5.0888e-05
3.20792924,5.356e-05
3.20796089,7.208e-06
3.20807599,5.0312e-05
3.20859838,4.9704e-05
3.20885138,4.9704e-05
3.20887402,6.344e-06
3.20919417,5.2504e-05
3.20926321,5.2536e-05
3.20934436,5.0696e-05
3.20955367,5e-06
3.20975165,5.1984e-05
3.20982338,5.3712e-05
3.21020816,6.504e-06
3.21045421,5.3552e-05
3.21065466,5e-06
3.21128495,5.2296e-05
3.21131074,6.088e-06
3.21154214,5.3496e-05
3.21186993,5.1288e-05
3.21190348,4.9832e-05
3.21252696,5.132e-05
3.21256346,5.0824e-05
3.21264353,5.1896e-05
3.21296515,5.252e-05
3.21314837,5.0736e-05
3.21323229,5.0656e-05
3.21331934,5.3712e-05
3.21341029,5.0664e-05
3.21359458,5.0952e-05
3.21372704,5.416e-06
3.21400562,5.2e-05
3.21415789,5.0264e-05
3.21427729,5.0672e-05
3.21437532,4.9704e-05
3.21459488,5.0264e-05
3.2147654,5.1784e-05
3.21481821,1.06e-05
3.21504872,5.1104e-05
3.21533367,5.0056e-05
3.21557523,5.2624e-05
3.21575032,4.9712e-05
3.21593567,1.3064e-05
3.2160331,5.2496e-05
3.21653288,6.2280038e-05
3.21661398,5.2384e-05
3.21675711,6.0512039e-05
3.21707752,5.2928e-05
3.21718707,5.048e-05
3.21723512,5.2528e-05
3.21758124,5.0656e-05
3.21775951,5.292e-05
3.21783874,5.3152e-05
3.21828989,5.3304e-05
3.21837679,5.0208e-05
3.21842496,5.3384e-05
3.21870539,4.9808e-05
3.21878797,4.392e-06
3.21906091,5.0336e-05
3.21912781,5.024e-05
3.21931547,5.0896e-05
3.21940019,5.1616e-05
3.21954955,5.0984e-05
3.21958138,4.9808e-05
3.21984036,5.2792e-05
3.22009097,5.3408e-05
3.22023059,1.0024e-05
3.22033747,5.0904e-05
3.22084757,5.0016e-05
3.22162633,5.0784e-05
3.22167629,5.0744e-05
3.22173056,7.016e-06
3.22177451,4.968e-06
3.22200955,5.3e-05
3.22238058,5.104e-05
3.22282056,5.1024e-05
3.22294985,5.1312e-05
3.22299649,5.2952e-05
3.2231319,5.0368e-05
3.22344731,5.1776e-05
3.22371166,5.2136e-05
3.22382522,5.2688e-05
3.22403545,4.992e-05
3.2249954,5.0888e-05
3.22504366,5.8144059e-05
3.22519547,5.096e-05
3.22527329,4.9776e-05
3.22531241,4.9896e-05
3.22554399,5.248e-05
3.22568589,5.2376e-05
3.22580714,1.0632e-05
3.22598636,5.2856e-05
3.2260406,5.1096e-05
3.22623529,5.1784e-05
3.22657909,5.2592e-05
3.22670391,5.1408e-05
3.22704874,5.1248e-05
3.22721941,5.192e-05
3.22761152,5.3032e-05
3.22770937,4.988e-05
3.22774868,5.2192e-05
3.22793518,5.0688e-05
3.22807219,4.9704e-05
3.22816192,5.1432e-05
3.22828719,5.1704e-05
3.22834976,6.4280029e-05
3.22839852,5.004e-05
3.22844015,5.672e-06
3.22909056,5.3088e-05
3.22916391,7.432e-06
3.22925995,5.248e-05
3.2293543,5.2824e-05
3.2295091,5.2632e-05
3.22963335,7.88e-06
3.23000526,5.2792e-05
3.23010274,5.1272e-05
3.23026755,5.3088e-05
3.2309291,5.064e-05
3.23103916,4.9704e-05
3.23109494,5.248e-05
3.23122225,4.9792e-05
3.23148251,5.0056e-05
3.23151532,4.9864e-05
3.231565,5.0552e-05
3.2317329,5.448e-06
3.23298364,5.22e-05
3.23304385,5.1416e-05
3.23308946,6.024e-06
3.23318714,9.704e-06
3.23334979,5.2352e-05
3.23406587,9.448e-06
3.23466751,6.088e-06
3.23480862,5.02e-05
3.23506802,5.26e-05
3.23528378,5.136e-05
3.23533793,4.52e-06
3.23547424,5.1824e-05
3.23567312,4.9704e-05
3.23599494,5.3536e-05
3.23611092,5.512e-06
3.23627253,5.012e-05
3.23639119,3.784e-06
3.23653732,4.9912e-05
3.23672414,5.1736e-05
3.23681092,5.352e-05
3.23721304,5.3648127e-05
3.23728913,5.2736e-05
3.2375031,4.9704e-05
3.23754908,3.688e-06
3.2377431,5.1712e-05
3.23787073,5.0344e-05
3.23806804,5.3656e-05
3.23816399,5.26e-05
3.23830566,7.272419e-06
3.23832135,5.7968078e-05
3.23895108,4.9704e-05
3.23908787,5.0488e-05
3.23936698,5.1608e-05
3.23943653,5.316e-05
3.23953185,5.048e-05
3.23972436,5.0992e-05
3.23977808,5.2712e-05
3.23985796,5.0592e-05
3.23997444,5.2072e-05
3.24004843,5.0064e-05
3.24020531,5.2944e-05
3.24030149,6.12e-06
3.24037037,1.0000389e-05
3.24058076,7.39242e-06
3.2407042,5.184e-05
3.24079197,5.2608e-05
3.24080333,4.968e-06
3.24092398,6.0616038e-05
3.24098986,5.3496e-05
3.24118175,5.2392e-05
3.2412661,5.2744e-05
3.2413818,5.1448e-05
3.24166458,4.232e-06
3.24209765,5.3304e-05
3.24219065,5.3304e-05
3.24231938,5.0032e-05
3.24235703,5.368e-05
3.24247679,5.144e-05
3.24285833,5.3984e-05
3.24291512,5.2784e-05
3.2429605,5.316e-05
3.24314461,5.0272e-05
3.24323731,4.968e-06
3.24333858,5.124e-05
3.24340285,5.3512e-05
3.24364118,3.848e-06
3.24407003,5.3696e-05
3.24451429,5.2968e-05
3.24469208,5.176e-05
3.24475103,4.9704e-05
3.24507357,5.3248e-05
3.24537313,5.1816e-05
3.24541772,5.34e-05
3.24549507,5.2752e-05
3.24563142,5.2104e-05
3.24568817,5.1856e-05
3.24580011,5.18e-05
3.24589595,5.264e-05
3.24616557,5.1264e-05
3.24622784,5.3536e-05
3.24629215,4.984e-05
3.24695531,5.3008e-05
3.24698969,4.392e-06
3.24727874,5.244e-05
3.24731186,5.056e-05
3.24735618,5.088e-05
3.24744166,5.136e-05
3.2475693,5.3008e-05
3.24769391,8.616e-06
3.24809875,5.2456e-05
3.2481736,5.1312e-05
3.24846667,5.1384e-05
3.24873761,5.1328e-05
3.24878584,4.552e-06
3.24897698,5.1696e-05
3.24921002,5.2744e-05
3.24924361,8.328e-06
3.24942825,5.0976e-05
3.24950814,5.2864e-05
3.24965342,5.2144e-05
3.24976874,5.1464e-05
3.24977543,5.16e-06
3.24997507,5.08e-05
3.25006112,5.2848e-05
3.25008989,9.624402e-06
3.2501795,5.5232119e-05
3.25021733,5.0064e-05
3.25031332,5.2048e-05
3.25039127,5.3e-05
3.25061569,5.2424e-05
3.25091225,5.1984e-05
3.25105974,5.148e-05
3.25132255,5.3288e-05
3.2516457,5.1448e-05
3.25178948,5.1224e-05
3.2521259,5.0648e-05
3.25256024,5.6992109e-05
3.25260535,4.104e-06
3.25269359,6.344e-06
3.25292495,4.9704e-05
3.25330723,5.0992e-05
3.25356132,5.108e-05
3.25372721,5.2976e-05
3.25377639,5.016e-05
3.25381478,5.1544e-05
3.25404542,5.0192e-05
3.2543565,5.2272e-05
3.25505325,5.1032e-05
3.25515733,6.4112023e-05
3.25520762,5.34e-05
3.25533884,5.3616e-05
3.25565017,5.1952e-05
3.25587645,5.224e-05
3.256154,4.9784e-05
3.25636507,5.2864e-05
3.25659377,5.356e-05
3.25666104,5.0832e-05
3.25701721,8.008e-06
3.25720366,5.0456e-05
3.25741708,5.088e-05
3.25762371,5.0512e-05
3.25776231,5.3112e-05
3.25798415,5.1952e-05
3.25815939,5.32e-05
3.25824194,3.752e-06
3.2582997,5.512e-06
3.25860358,5.2392e-05
3.25870373,9.544e-06
3.25906586,5.368e-05
3.25924161,5.0432e-05
3.25939177,6.1592021e-05
3.25951139,5.2216e-05
3.25961302,5.284e-05
3.25971062,5.144e-05
3.25980862,5.3448e-05
3.25984784,5.1664e-05
3.25985494,6.76e-06
3.26002914,5.0968e-05
3.26028844,5.2264e-05
3.26053805,5.088e-05
3.26061701,5.184e-05
3.26099767,5.2504e-05
3.26108361,5.1448e-05
3.26119023,5.2072e-05
3.26147057,5.3408e-05
3.26160376,5.36e-05
3.26177705,5.0896e-05
3.26185041,5.0256e-05
3.26204352,6.2368041e-05
3.26205589,5.736e-06
3.26215911,5.96e-06
3.26262763,5.348e-05
3.26295871,5.0568e-05
3.26308633,5.4184109e-05
3.26332377,5.1632e-05
3.26335511,4.968e-06
3.26351966,5.152e-05
3.26370052,5.384e-06
3.26397722,5.1088e-05
3.26411739,5.256e-06
3.26427023,5.0096e-05
3.26432884,4.9704e-05
3.26439035,5.1216e-05
3.26476402,5.1896e-05
3.26495928,5.0152e-05
3.26502988,5.2752e-05
3.26508996,5.0832e-05
3.26512709,4.9968e-05
3.26522283,4.9704e-05
3.26546382,4.9704e-05
3.26572638,5.1264e-05
3.2658506,1.4488364e-05
3.26601544,5.2328e-05
3.26634957,5.0456e-05
3.2664112,5.2088e-05
3.26649812,5.1008e-05
3.26655144,5.1328e-05
3.26663901,4.9904e-05
3.26680605,5.1944e-05
3.26700093,4.9824e-05
3.26738875,5.0648e-05
3.2675363,5.12e-05
3.2681368,4.9704e-05
3.2681965,5.3408e-05
3.26839404,3.944e-06
3.26853574,5.2648e-05
3.26866423,5.3144e-05
3.2687592,5.3112e-05
3.26911723,5.3144e-05
3.26936501,5.0928e-05
3.26954386,4.9784e-05
3.2699075,5.3424e-05
3.26998897,5.1896e-05
3.27030531,5.2232129e-05
3.27060713,5.2056e-05
3.27083619,5.012e-05
3.27089032,5.3256e-05
3.27092307,5e-06
3.27137835,5.3288e-05
3.27169324,6.5176e-05
3.27177447,5.2408e-05
3.27189932,5.1264e-05
3.27221817,1.1112e-05
3.27231076,4.9704e-05
3.2724302,5.1144e-05
3.27247648,5.0424e-05
3.27259638,5.0328e-05
3.27266275,4.9704e-05
3.27276753,5.348e-05
3.27280177,7.72e-06
3.27310374,5.6696109e-05
3.27328975,5.2704e-05
3.27353191,5.1864e-05
3.27373013,5.1088e-05
3.27383425,5.2208e-05
3.27406758,5.0544e-05
3.27415993,5.1896e-05
3.2744553,5.2264e-05
3.27452967,5.164e-05
3.27467094,5.1912e-05
3.27478345,5.0424e-05
3.27487355,5.3520129e-05
3.27504886,4.9832e-05
3.27514093,5.0904e-05
3.27535312,6.3096022e-05
3.27538204,5.0016e-05
3.2756088,4.9776e-05
3.27571572,6.4696e-05
3.2758506,5.2584e-05
3.27585228,8.264449e-06
3.27599243,5.0416e-05
3.27626622,5.12e-05
3.27631557,5.2552e-05
3.27648445,5.044e-05
3.27651179,4.776e-06
3.27662648,5.1472e-05
3.27666839,6.376e-06
3.27690897,5.096e-05
3.27721023,5.1224e-05
3.277292,5.1992e-05
3.27742468,5.0672e-05
3.27772863,5.0624e-05
3.27795802,5.2024e-05
3.27799995,5.0952e-05
3.27916169,4.9704e-05
3.27944734,5.352e-06
3.27953538,5.24e-05
3.27978496,5.2984e-05
3.27989308,5.096e-06
3.28044642,6.1448061e-05
3.2808005,1.7528322e-05
3.28080247,5.2496e-05
3.28127881,5.2848e-05
3.28136026,8.296e-06
3.28163243,5.2464e-05
3.2822352,1.124e-05
3.28237181,5.2856e-05
3.28242017,5.1216e-05
3.28276691,5.096e-05
3.28290869,5.736e-06
3.28336007,6.12e-06
3.28351778,5.2832e-05
3.28396064,4.9704e-05
3.28420664,4.9704e-05
3.28439341,5.3472e-05
3.28447208,5.1144e-05
3.28463568,8.744e-06
3.28515203,5.0104e-05
3.28539251,5.1584e-05
3.28546165,4.9728e-05
3.28618036,5.144e-05
3.28645414,5.3224e-05
3.28661579,5.0872e-05
3.28665009,5.1176e-05
3.28673635,1.044e-05
3.28684463,4.9720158e-05
3.28712918,5.0272e-05
3.28720982,4.9912e-05
3.2874683,5.2392e-05
3.28754049,5.2584e-05
3.28755446,1.2552e-05
3.28766031,5.2408e-05
3.28770334,5.3432e-05
3.28777961,5.2704e-05
3.28783277,4.9872e-05
3.28792949,5.0584e-05
3.28800522,6.1320012e-05
3.28821711,5.1208e-05
3.28854835,5.0456e-05
3.28862517,5.3272e-05
3.28919013,5.024e-05
3.28933268,6.792e-06
3.28989533,5.1448e-05
3.29011941,5.0528e-05
3.29020598,5.1096e-05
3.29030098,5.3104e-05
3.29065917,4.296e-06
3.29074705,5.2176e-05
3.29121662,4.9752e-05
3.29162807,5.3208e-05
3.29167497,4.104e-06
3.29177376,5.1896e-05
3.29198401,5.3152e-05
3.29239635,5.3488e-05
3.29249652,5.3664e-05
3.2927529,5.2048e-05
3.29287996,5.0104e-05
3.29301165,4.98e-05
3.29319691,5.064e-06
3.29336688,5.1032e-05
3.29345893,5.208e-05
3.29379231,5.0464e-05
3.29383698,5.1136e-05
3.29400095,5.1112e-05
3.29441429,8.456e-06
3.29451188,5.004e-05
3.29456752,5.268e-05
3.29480086,5.0024e-05
3.29502195,5.312e-05
3.29504605,6.216e-06
3.29528412,5.288e-06
3.29598813,6.8312012e-05
3.29619868,5.0864e-05
3.29668394,5.112e-05
3.29699928,5.4464e-05
3.29710397,5.016e-05
3.29713734,7.528e-06
3.29726867,5.7856061e-05
3.29749207,5.6264139e-05
3.29764197,5.3168e-05
3.29781688,5.1072e-05
3.29791323,5.54241e-05
3.2987263,5.3504e-05
3.29876448,3.688e-06
3.2989946,5.2808e-05
3.29938279,5e-05
3.29948366,5.1872e-05
3.29983311,5.0328e-05
3.29993055,6.1768041e-05
3.30027319,5.2408e-05
3.30034308,5.1304e-05
3.30068559,5.0816e-05
3.30089748,4.9704e-05
3.30099126,5.2488e-05
3.301039,4.232e-06
3.30119935,5.2576e-05
3.30190135,5.1584e-05
3.30198585,6.088e-06
3.3022333,5.1536e-05
3.30234989,5.1128e-05
3.30241346,5.3704e-05
3.30247605,4.296e-06
3.30296623,5.148e-05
3.30302241,5.2656e-05
3.30304748,6.728e-06
3.30328253,4.9776e-05
3.30369078,5.0032e-05
3.30372478,9.032e-06
3.30384659,4.9848e-05
3.30420395,5.1208e-05
3.30427049,5.2752e-05
3.3044123,5.156e-05
3.30454323,5.2488e-05
3.30507497,5.324e-05
3.30523425,5.252e-05
3.30553068,5.1952e-05
3.3062033,5.1576e-05
3.30649158,5.1856e-05
3.30657514,1.3416e-05
3.30664771,5.2992e-05
3.30680474,5.3024e-05
3.30686975,5.032e-06
3.30697241,5.0696e-05
3.3074027,5.0984e-05
3.30756478,5.0072e-05
3.30761214,6.043207e-05
3.30793828,5.1576e-05
3.3080107,5.2992e-05
3.3082291,1.14e-05
3.30868711,5.0408e-05
3.30892382,5.112e-05
3.3089774,4.9704e-05
3.30918121,5.3512e-05
3.30927558,6.888e-06
3.30951838,5.1688e-05
3.30960207,5.1376e-05
3.31015784,5.316e-05
3.31030686,5.0176e-05
3.3109502,5.2528e-05
3.31102527,5.2592e-05
3.31110014,5.3464e-05
3.31122899,5.332e-05
3.31161626,5.0592e-05
3.31177053,5.2864e-05
3.31190961,5.2944e-05
3.31214726,5.06e-05
3.31215201,1.0344e-05
3.31237849,4.9832e-05
3.31265124,5.3576e-05
3.3129823,5.064e-05
3.31315896,5.2304e-05
3.31331912,5.1464e-05
3.31359839,5.736e-06
3.31395078,5.2136e-05
3.31422211,5.1464e-05
3.31428192,5.028e-05
3.31441034,5.3696e-05
3.31456406,5.1416e-05
3.31481243,4.9792e-05
3.31487542,5.1784e-05
3.31513436,6.728e-06
3.31531759,4.9952e-05
3.31539655,5.5912e-05
3.31622951,4.9888e-05
3.31647918,5.056e-05
3.31688193,5.0312e-05
3.31722882,5.3208e-05
3.31727954,4.9928e-05
3.31756253,5.092e-05
3.31761251,4.9896e-05
3.31788086,5.2248e-05
3.31798515,5.1544e-05
3.31803623,5.762408e-05
3.31846161,4.008e-06
3.31860436,4.976e-05
3.31881378,5.2184e-05
3.31896038,5.2784e-05
3.31910619,5.1592e-05
3.31926018,5.0584e-05
3.31935879,5.22e-05
3.31967501,5.3416e-05
3.32017287,5.328e-05
3.32028942,5.0832e-05
3.32040072,5.3136e-05
3.32053198,5.24e-05
3.32057913,5.0544e-05
3.32061225,6.664e-06
3.32075385,5.0272e-05
3.32079888,6.2296052e-05
3.32110434,5.176e-05
3.32121274,5.116e-05
3.32133727,5.3696e-05
3.32155423,5.1656e-05
3.32171998,5.2408e-05
3.32185616,5.4592e-05
3.32327199,5.2432129e-05
3.32404203,5.148e-05
3.32424899,5.2448e-05
3.32481048,5.0936e-05
3.32502687,1.1336e-05
3.32519228,5.2744e-05
3.32596667,7.144e-06
3.32620508,5.1552e-05
3.32636033,5.18e-05
3.32645975,5.1224e-05
3.32658084,9.32e-06
3.32678244,5.192e-05
3.32688011,5.3584e-05
3.32694363,5.0112e-05
3.32707687,5.035214e-05
3.32711856,4.04e-06
3.3273732,5.1688e-05
3.32741543,5.2912e-05
3.32745375,4.232e-06
3.32777596,5.3448e-05
3.32799025,5.1736e-05
3.32805548,5.1968e-05
3.32815049,5.1984e-05
3.32857303,5.3528e-05
3.32861065,5.1144e-05
3.32870187,5.1368e-05
3.32913061,5.0112e-05
3.32920415,7.656e-06
3.32939354,5.1048e-05
3.32964174,6.248e-06
3.32973054,5.0048e-05
3.32981896,5.2472e-05
3.33001248,4.9992e-05
3.33009356,4.072e-06
3.33052077,5.0288e-05
3.33061856,5.3072e-05
3.33083377,5.0288e-05
3.33109974,5.2264e-05
3.3311155,1.1016e-05
3.33137227,6.6792023e-05
3.33152546,5.2984e-05
3.33163703,5.356e-05
3.33182614,5.2672e-05
3.33202612,5.2648e-05
3.33205734,8.872e-06
3.33231757,4.104e-06
3.33261136,4.9896e-05
3.33277138,5.292e-05
3.33282792,5.3456e-05
3.333077,5.544e-06
3.3331828,5.3336e-05
3.33355496,5.3504e-05
3.33364838,4.992e-05
3.33372119,5.0736e-05
3.33379464,5.3184e-05
3.33383064,6.184e-06
3.33404224,5.0792e-05
3.33420255,5.3104e-05
3.33431667,5.0224e-05
3.33447214,5.2688e-05
3.33479988,5.2432e-05
3.33514239,5.0952e-05
3.33522827,5.832e-06
3.33607982,5.3384e-05
3.33622742,9.992e-06
3.33642463,5.22e-05
3.33685652,5.2096e-05
3.33701761,5.3184e-05
3.33721098,5.156e-05
3.33741043,5.2016e-05
3.33751376,5.3344e-05
3.33755101,5.1592e-05
3.33763354,5.3128e-05
3.33779149,4.072e-06
3.3378786,5.3184e-05
3.33809465,5.824009e-05
3.33846667,5.0264e-05
3.33855438,5.2968e-05
3.33877733,6.0928042e-05
3.33883911,4.9704e-05
3.3389803,2.0896315e-05
3.33973384,5.144e-05
3.33988335,4.996e-05
3.3399812,5.2808e-05
3.34006286,5.0472e-05
3.34033493,5.3536e-05
3.34058886,1.0472e-05
3.340616,4.616e-06
3.34076887,5.2488e-05
3.3410959,8.520413e-06
3.34131843,6.5048e-05
3.34135776,5.3376e-05
3.34145027,5.1896e-05
3.34160402,5.364e-05
3.34175288,5.3504e-05
3.34210908,4.9704e-05
3.34231252,5.3152e-05
3.34240111,5.2744e-05
3.34246491,5.0544e-05
3.34251002,4.648e-06
3.34273691,5.2544e-05
3.34284225,5.288e-05
3.3429194,4.04e-06
3.34304349,5.3128e-05
3.34319279,5.3424e-05
3.34368367,5.0312e-05
3.34406948,5.1128e-05
3.34413488,5.2528e-05
3.34441705,5.2696e-05
3.34450489,5.1536e-05
3.34468351,5.316e-05
3.34486927,4.9928e-05
3.34491512,5.0776e-05
3.34560082,5.048e-05
3.34575063,6.3288e-05
3.34584614,5.2808e-05
3.34589982,5.3488e-05
3.3459341,5.176e-05
3.34608856,5.0224e-05
3.34629845,5.212e-05
3.34650133,5e-06
3.34666528,5.1952e-05
3.34676052,5.1192e-05
3.34684126,5.0936e-05
3.34800579,1.2472374e-05
3.34839928,5.2968e-05
3.34843189,5.1584e-05
3.34860145,5.2136e-05
3.34865364,7.336e-06
3.34889436,5.1056e-05
3.3493186,5.1296e-05
3.34954957,5.2272e-05
3.34992746,1.316e-05
3.35021862,5.2328e-05
3.35042655,5.3256e-05
3.35049735,5.2056e-05
3.35065177,5.348e-05
3.35115279,5.2504e-05
3.35119292,1.7640325e-05
3.3515403,5.3016e-05
3.35184454,5.0264e-05
3.35200669,5.3416e-05
3.35205757,4.296e-06
3.3521522,5.0928e-05
3.35222114,5.864e-06
3.35249627,5.3e-05
3.352791,5.2736e-05
3.35286698,5.1712e-05
3.35312115,5.1888e-05
3.35319191,4.648e-06
3.35341982,5.056e-05
3.35346364,5.0376e-05
3.35358663,5.1368e-05
3.35388747,7.208e-06
3.35423376,5.3504e-05
3.35447744,5.1192e-05
3.35452737,5.312e-05
3.35459895,4.9704e-05
3.35464297,5.072e-05
3.3548924,1.7152322e-05
3.35489633,5.408e-05
3.35513738,8.136e-06
3.35526418,6.1936013e-05
3.35535132,5.0072e-05
3.35537992,4.68e-06
3.35556927,5.0024e-05
3.35583156,5.132e-05
3.35610216,5.928e-06
3.35624059,5.236e-05
3.35633655,5.232e-05
3.35653545,5.1216e-05
3.35660493,4.9704e-05
3.35746249,5.3272e-05
3.35755174,5.152e-05
3.35763892,5.2696e-05
3.35784572,5.0504e-05
3.3583105,5.0288e-05
3.35834792,4.9704e-05
3.35871443,5.3224e-05
3.35895274,5.2528e-05
3.35901546,5.3248e-05
3.35947255,5.3344e-05
3.35952196,5.176e-05
3.35958741,1.1208e-05
3.35982946,5.1264e-05
3.35987487,5.672e-06
3.36055762,5.7432121e-05
3.36059898,5.2784e-05
3.36062748,5.288e-06
3.36124603,4.984e-05
3.36128619,5.3008e-05
3.36152261,5.0432e-05
3.36158945,5.0272e-05
3.36182588,4.9704e-05
3.36192191,4.9728e-05
3.3619342,6.024e-06
3.3620961,5.928e-06
3.36276767,5.0504e-05
3.36303421,5.004e-05
3.36319795,1.4784355e-05
3.36340109,5.1928e-05
3.36357003,5.2864e-05
3.36362373,5.1568e-05
3.3637709,5.2736e-05
3.36400816,5.1e-05
3.36405094,7.784e-06
3.36485245,5.1296e-05
3.36492481,5.3656e-05
3.36510938,5.0232e-05
3.36544134,6.5192e-05
3.36564213,5.1992e-05
3.36583868,5.0536e-05
3.3660012,5.6064101e-05
3.36629389,5.2752e-05
3.36646392,5.1784e-05
3.36689362,8.488e-06
3.36727085,7.72e-06
3.36737814,5.2016e-05
3.36757628,5.016e-05
3.3679608,5.068e-05
3.3680291,1.7984322e-05
3.36803195,5.3832e-05
3.3682885,5.3384e-05
3.36834197,5.1856e-05
3.36843404,5.1928e-05
3.36872398,5.2864e-05
3.36934931,5.32e-05
3.36942614,5.3032e-05
3.36953884,5.736e-06
3.36968044,5.2336e-05
3.37005904,4.936e-06
3.37027277,5.3672e-05
3.37041754,5.044813e-05
3.37070183,4.9736e-05
3.37087579,5.3696e-05
3.37109423,5.3144e-05
3.37124926,5.0168e-05
3.37141728,9.192e-06
3.37188686,4.9776e-05
3.37235601,5.1928e-05
3.37240377,5.3696e-05
3.37260333,6.7256012e-05
3.37285169,8.616e-06
3.37345527,7.208e-06
3.37357275,5.1688e-05
3.37370941,5.1344e-05
3.37391023,5.0168e-05
3.37419103,5.2968e-05
3.37460099,6.2936e-05
3.37487167,5.3616e-05
3.37511203,3.976e-06
3.37531786,5.2808e-05
3.37550075,4.9704e-05
3.37560393,6.488e-05
3.37596013,5.1088e-05
3.37605737,5.1328e-05
3.37610891,1.6872e-05
3.37622874,4.9704e-05
3.37634326,5.1224e-05
3.37665161,5.2576e-05
3.37687389,5.0856e-05
3.37727626,5.2232e-05
3.37763363,5.06e-05
3.37771618,5.116e-05
3.37784238,5.2352e-05
3.37816012,5.3104e-05
3.37834311,5.096e-06
3.37882553,5.252e-05
3.37928432,1.0312e-05
3.37967189,5.1888e-05
3.37976551,5.1504e-05
3.38003243,5.1432e-05
3.38016336,5.036e-05
3.38032471,4.712e-06
3.38062285,5.2856e-05
3.38082001,5.3016e-05
3.38088584,5.0848e-05
3.3816592,5.3216e-05
3.38182365,5.3664e-05
3.3819457,4.9712e-05
3.38208462,5.064e-05
3.38218279,5.1808e-05
3.38237385,5.2872e-05
3.38242134,5.136e-05
3.3825066,5.1624e-05
3.38279371,4.9736e-05
3.38292686,5.2888e-05
3.38312638,5.1408e-05
3.38316194,5.0968e-05
3.38324919,5.4224e-05
3.38342262,7.656e-06
3.38354919,5.1224e-05
3.38370497,4.008e-06
3.38403975,5.2784e-05
3.38430746,5.2504e-05
3.38444342,5.3456e-05
3.38482449,5.3536e-05
3.38489619,5.2232e-05
3.38502427,5.232e-05
3.38537555,6.6e-06
3.38545609,5.0136e-05
3.38557506,1.7112322e-05
3.38557943,5.448e-05
3.38581393,4.9984e-05
3.38589863,5.0688e-05
3.38598482,4.872e-06
3.38611993,5.2992e-05
3.38639428,5.2344e-05
