Time (s),Mean Bit Life Time Per Packet
0.876418672,3.07324E-05
0.87651378,0.00005084
0.876540125,0.000018184
0.876560888,4.90046E-05
0.876603366,0.000048424
0.876657462,0.00004452
0.876710095,0.000026152
0.876725815,4.90174E-05
0.876794008,0.000045064
0.87680204,4.90208E-05
0.876849289,0.000014344
0.876962562,0.000048616
0.876973304,4.90297E-05
0.877016587,0.00002564
0.877060716,0.000029768
0.877114056,4.90365E-05
0.877129396,0.000029448
0.877193285,0.000031336
0.877252806,0.000018856
0.877330024,4.90482E-05
0.877383239,0.000051288
0.877402984,4.90502E-05
0.87745708,0.000041128
0.877520529,0.000033576
0.877567736,4.90611E-05
0.877628306,0.000055352
0.877680067,0.000023112
0.877729144,4.90705E-05
0.877783092,0.000044136
0.877786124,4.90722E-05
0.877825429,0.000014472
0.877900102,0.000053144
0.877972167,0.000039208
0.877993608,4.90836E-05
0.87801736,0.0000154
0.878087504,0.000051544
0.878125192,4.90903E-05
0.878149433,0.000046472
0.878151609,1.16475E-05
0.878234056,4.90969E-05
0.878267891,0.000029928
0.878286056,4.90982E-05
0.878295291,0.000004328
0.87839578,0.000019816
0.878471693,0.000038728
0.878510536,4.91148E-05
0.878545574,0.000013608
0.878644815,0.000031848
0.878718576,0.000045608
0.878733672,4.91272E-05
0.878757665,0.000050696
0.878838177,0.000055208
0.878864072,4.91337E-05
0.878904427,0.000028456
0.878943339,0.000011368
0.878986952,4.91386E-05
0.87902382,0.000051848
0.879077053,0.00000708
0.879202486,0.000055512
0.87920543,7.45536E-06
0.879252424,1.74489E-05
0.87925408,4.91561E-05
0.879326408,0.000031432
0.879353336,4.9159E-05
0.879382824,0.000043848
0.879455761,0.000035784
0.87947169,0.000004712
0.879572312,4.91743E-05
0.879586443,0.000035464
0.879666676,4.91803E-05
0.87966858,0.0000636
0.879711477,0.000019496
0.879767304,4.91844E-05
0.879782032,5.50508E-05
0.87982595,0.000050968
0.879865358,0.000038376
0.879872654,4.919E-05
0.879906399,0.000025416
0.879974672,0.000039688
0.880079241,0.000053256
0.880096888,4.92036E-05
0.880150778,0.000038792
0.880212035,0.000053048
0.880258635,0.000036648
0.88029316,4.92159E-05
0.8802963,0.000006312
0.880417496,4.92206E-05
0.880436837,0.000051848
0.880500606,0.000040616
0.880541255,0.000040264
0.880627688,0.000050696
0.88064252,4.92334E-05
0.88064724,2.12475E-05
0.880738649,0.000057656
0.880770154,0.00000516
0.880796136,4.92436E-05
0.880854963,0.000056968
0.880885539,0.000041544
0.880904264,4.92465E-05
0.880961052,0.000034056
0.881033432,4.92558E-05
0.881070317,0.00004932
0.881112094,0.000055096
0.881121054,1.90554E-05
0.881212056,4.92675E-05
0.881236936,0.000044936
0.88126388,4.92671E-05
0.881283505,0.000010504
0.881400609,0.000051608
0.881429946,0.000019944
0.881467083,0.00001908
0.881492904,4.92822E-05
0.881557596,0.000019592
0.88156102,4.92832E-05
0.881634645,0.00000964
0.88170436,4.92941E-05
0.88171339,0.000017384
0.881783646,0.00004164
0.881838536,4.92997E-05
0.881873943,0.000048936
0.881936657,0.000024648
0.882005817,0.000040808
0.88202105,0.00001604
0.882039768,4.93114E-05
0.882084203,0.000009192
0.882130008,4.93171E-05
0.8822199,0.000058888
0.882253256,4.93219E-05
0.882278724,0.000056712
0.882341422,0.000026408
0.882413478,0.000023464
0.882431415,0.0000074
0.882454168,4.9336E-05
0.882524968,0.000026952
0.882535144,4.93374E-05
0.882595016,0.000053
0.882667497,0.00004548
0.882691784,4.93456E-05
0.88273105,0.000021032
0.882823643,0.000053624
0.882833531,2.85116E-05
0.882896925,0.000008904
0.882939288,4.93625E-05
0.882959621,0.0000266
0.883001606,0.000032584
0.883113607,4.93728E-05
0.883117151,0.000065128
0.883144504,0.00001748
0.883269216,4.93821E-05
0.88327244,6.54153E-05
0.883304786,0.00002676
0.883346632,4.9384E-05
0.883359474,0.000021448
0.883432147,0.00005612
0.883452168,4.93906E-05
0.883463908,0.00002788
0.883485436,0.000014408
0.883574789,0.00002676
0.883689542,0.000045512
0.883705662,4.94068E-05
0.88374076,4.94055E-05
0.883763895,0.000057864
0.883810088,0.000038056
0.883899512,4.94143E-05
0.883901344,5.53113E-05
0.883966162,0.000051128
0.884047139,0.000048104
0.88406268,4.9424E-05
0.884118251,0.000058216
0.884144328,4.94284E-05
0.884190284,0.000052248
0.884252405,0.000043368
0.884303646,0.000029608
0.88431895,0.000007912
0.884414488,4.94455E-05
0.884425272,0.000016232
0.884539193,0.000034152
0.88459348,4.94568E-05
0.884613298,0.000041256
0.884687026,0.000056984
0.884707538,4.24956E-05
0.884723906,4.94647E-05
0.884749675,0.000042632
0.884799932,0.000010888
0.884913549,4.94755E-05
0.884915597,0.000063552
0.884994168,4.94796E-05
0.885005528,5.64816E-05
0.885051175,0.000049128
0.885142736,0.000057688
0.88519972,4.94903E-05
0.885207792,3.27428E-05
0.885270418,0.000039368
0.885343896,4.94995E-05
0.885346544,4.94965E-05
0.885384459,0.000058408
0.88543254,0.000040488
0.885505677,0.000031624
0.88556036,4.95118E-05
0.885607246,0.000041192
0.885657215,0.00004116
0.885703576,4.95212E-05
0.885729712,0.000035656
0.885792656,0.0000466
0.885869208,4.95301E-05
0.885894106,0.000057048
0.885938706,0.000032648
0.885946954,4.95344E-05
0.885989467,0.000018408
0.886021004,0.000007944
0.88607828,4.95393E-05
0.886135293,0.000054232
0.886194549,0.000052488
0.88625011,0.000047048
0.886258792,4.95506E-05
0.886321047,4.95529E-05
0.886323231,0.000055168
0.886356343,0.00005428
0.88641516,0.000021096
0.886491432,4.95639E-05
0.886535386,0.00005132
0.886590667,0.0000226
0.886626563,0.000019496
0.886682632,4.95756E-05
0.886732324,0.000033256
0.886772741,0.000029672
0.886777773,4.9579E-05
0.886825798,0.000010728
0.886899414,0.000022344
0.886949791,0.00002772
0.886967656,4.95898E-05
0.88704276,4.95927E-05
0.887064088,0.000055016
0.887135953,0.00005188
0.887164664,4.96006E-05
0.887170952,2.88782E-05
0.887244634,0.00005356
0.887311832,4.96094E-05
0.887324888,5.48126E-05
0.887329139,2.00635E-05
0.887433144,4.96147E-05
0.887457373,0.000048296
0.88753459,0.000037512
0.887604495,0.000009416
0.887692216,4.96315E-05
0.887707176,0.000037096
0.887808506,0.000048424
0.887810018,4.96347E-05
0.887840898,0.000047816
0.887925915,0.000053832
0.887992684,0.0000566
0.88800804,4.96457E-05
0.888081445,0.00005236
0.88812964,4.96537E-05
0.888144038,0.000030952
0.888178294,0.000023208
0.888249752,4.9659E-05
0.888257784,3.36967E-05
0.888319064,0.000051976
0.88836612,0.000051032
0.888409048,4.96681E-05
0.888439962,0.000032872
0.888494027,0.000012936
0.888513224,4.96729E-05
0.888560283,0.000005192
0.888628716,0.000027624
0.888690325,0.000028232
0.888748253,0.00003716
0.888765592,7.49803E-06
0.888779944,4.96902E-05
0.888824694,0.0000306
0.888833023,0.000005928
0.888859096,4.96948E-05
0.888919992,0.000013896
0.888933352,4.96979E-05
0.888990448,0.000049352
0.889017169,0.000024072
0.88911605,0.000042952
0.889177368,4.97131E-05
0.889219875,0.000052776
0.88931242,0.00005532
0.889361016,4.97243E-05
0.889386365,0.000058264
0.889441038,0.000028936
0.889532079,0.000035976
0.8895734,4.97357E-05
0.88959336,0.000037256
0.889648264,4.97364E-05
0.889660041,0.000012936
0.88977949,0.000055384
0.88980713,0.000046024
0.889842691,0.000016584
0.88989814,0.000029032
0.889908296,4.97545E-05
0.889993525,0.000041416
0.890025478,0.000011368
0.890099368,4.97643E-05
0.890101496,4.97612E-05
0.890118575,0.000019464
0.890177887,0.000020776
0.89025564,0.000015528
0.890371586,0.000038472
0.89037885,4.97789E-05
0.890434195,0.00001108
0.890502872,4.97843E-05
0.890533644,0.000011528
0.890631053,0.000012936
0.890721422,0.000027304
0.89073603,4.97998E-05
0.890820183,0.000029064
0.890909728,0.000029608
0.890922008,4.98106E-05
0.890982553,0.000023432
0.890997096,4.98117E-05
0.891064082,0.00005196
0.89107613,2.70075E-05
0.891135683,0.00003556
0.891188216,4.98239E-05
0.891197592,3.7468E-05
0.891306477,0.000053352
0.891324104,4.98305E-05
0.891344254,0.000021128
0.891419487,0.00001636
0.891495127,0.000055
0.891504216,4.98399E-05
0.89151004,3.29121E-05
0.89155712,0.000033992
0.891650825,0.000054696
0.891700904,4.98498E-05
0.891739387,0.000049256
0.891783804,0.000009672
0.89184828,4.98589E-05
0.891911661,0.000047528
0.89196355,0.000021416
0.8920086,4.98682E-05
0.892021118,0.000038984
0.892124599,0.000053464
0.89213596,0.000014824
0.89222004,4.9881E-05
0.892222792,0.000063656
0.892252297,0.00004116
0.89226204,4.98811E-05
0.892315866,0.000050728
0.892376819,0.00004868
0.892413784,4.98883E-05
0.892440116,0.000031976
0.892504645,0.000014504
0.892566205,0.000009064
0.892612504,4.99014E-05
0.892657838,0.000050696
0.892695398,0.000055256
0.89272492,4.99084E-05
0.892731111,0.000016968
0.892817184,0.00004004
0.892890777,0.000034632
0.892901649,4.99189E-05
0.892968642,0.000027496
0.893056795,0.000058648
0.893065243,2.20954E-05
0.893073691,4.99273E-05
0.893138988,0.00002484
0.893249934,0.000035784
0.893312136,5.79859E-05
0.893317192,4.99422E-05
0.893365784,4.99433E-05
0.893395847,0.000050696
0.893460256,0.000028104
0.893520856,4.99511E-05
0.893546993,0.00003284
0.893669883,0.000058728
0.893679723,2.75675E-05
0.893690584,4.99591E-05
0.893704844,0.000011688
0.893739932,0.000012776
0.893838645,0.000012488
0.893881448,4.99686E-05
0.893931254,0.000021096
0.894025576,0.000017416
0.89407544,0.00000628
0.894116616,4.99854E-05
0.894157825,0.000010664
0.894190728,4.99875E-05
0.894193136,1.19743E-05
0.894277714,0.000054552
0.894293704,4.99943E-05
0.894311195,0.000051032
0.894366355,0.000045192
0.894444924,0.00004276
0.894496696,5.00054E-05
0.894499944,2.27786E-05
0.894589198,0.000037032
0.894636312,5.0015E-05
0.894651256,5.50892E-05
0.89470956,0.000044392
0.89480608,5.79113E-05
0.894810456,5.00256E-05
0.894870018,0.000057848
0.894899864,5.00265E-05
0.894927866,0.000050696
0.894973787,0.000052616
0.89505998,0.000044808
0.895064392,5.00352E-05
0.895095933,0.00003076
0.895179318,0.000023144
0.895283288,4.21131E-05
0.89529236,5.00516E-05
0.895343024,0.000007848
0.895353304,5.00515E-05
0.895459385,0.000031208
0.895480952,5.00601E-05
0.895528008,5.00608E-05
0.895571162,0.000052984
0.895662956,0.000048776
0.895707364,0.000022184
0.89571474,5.00735E-05
0.895742456,5.0073E-05
0.895795606,0.000020424
0.895826968,5.00781E-05
0.895914879,0.000046696
0.895971304,5.00846E-05
0.89600348,0.000052296
0.896091633,0.000045448
0.896110569,0.000021384
0.896169288,5.00977E-05
0.896189138,0.000054952
0.896199795,0.000009608
0.896323356,0.000048168
0.896408712,5.01121E-05
0.896423957,0.000051768
0.896455422,0.000044232
0.896495992,5.01135E-05
0.896522711,0.00001652
0.896593784,0.000015592
0.896695953,0.00003076
0.896706713,5.0128E-05
0.896722857,0.000010664
0.896802938,0.000054744
0.896820554,3.93596E-05
0.896879331,0.000004136
0.896914088,5.014E-05
0.896972504,5.01402E-05
0.897001708,0.000051512
0.897067269,0.000056072
0.897098462,0.000036264
0.89713023,0.000013032
0.89714076,5.01531E-05
0.897175143,0.000023944
0.897276608,0.000056408
0.897279456,5.01572E-05
0.897329721,0.00002852
0.897443674,0.000042472
0.897501515,0.000018312
0.897538088,5.01741E-05
0.897584204,0.000041
0.897672381,0.000043176
0.897735152,5.01863E-05
0.897737216,6.50108E-05
0.897741464,2.62582E-05
0.897855759,0.000058552
0.89792028,0.000056072
0.897954008,3.57997E-05
0.89795948,5.0199E-05
0.898035625,0.000055416
0.898091528,5.02046E-05
0.898108578,0.000031368
0.898226084,0.000048872
0.898288501,0.000017288
0.898298872,5.02157E-05
0.898401374,0.00004916
0.898417094,0.00001188
0.898466472,5.02227E-05
0.898493759,0.000037544
0.898560944,0.000026728
0.898616584,5.02299E-05
0.898685425,0.000053208
0.898751418,0.0000202
0.898813531,0.000010312
0.898907024,2.98037E-05
0.898909392,5.02503E-05
0.898990949,0.000018728
0.899013784,5.02539E-05
0.89904279,0.000010568
0.899101863,0.00002564
0.899185408,0.000010184
0.899206248,5.02649E-05
0.899294993,0.000055768
0.899310584,5.02691E-05
0.899315096,1.98705E-05
0.899402858,0.000054632
0.899473048,5.02815E-05
0.899486232,5.40048E-05
0.899562244,0.000057016
0.899599176,5.02883E-05
0.899639437,0.000043208
0.899707262,5.02919E-05
0.899711302,0.000056072
0.899791415,0.000042184
0.899826632,0.0000074
0.899890888,5.03014E-05
0.899939721,0.000058488
0.899992114,0.00002388
0.900034211,0.000003976
0.9000426,5.03107E-05
0.900094891,0.000027656
0.900177176,5.03205E-05
0.900186936,3.96999E-05
0.900204488,5.03186E-05
0.900256613,0.000058376
0.900307142,0.000040904
0.900379823,0.000028584
0.900404712,5.03321E-05
0.900441536,0.000016296
0.900522424,5.03387E-05
0.900561937,0.000050696
0.90061765,0.000030408
0.900670728,5.03488E-05
0.900709323,0.00002708
0.900760184,5.03534E-05
0.900782212,0.000004968
0.900836237,0.000005992
0.900866744,5.03557E-05
0.900957614,0.000039368
0.901054039,0.000058792
0.901069752,5.03707E-05
0.901106679,0.000057432
0.90114076,5.03731E-05
0.901170712,0.000051464
0.901246889,0.00005164
0.901293154,0.000048904
0.901321672,5.03823E-05
0.901358579,0.000016328
0.901444616,5.03877E-05
0.90147638,0.000053128
0.901510013,0.00003876
0.901570821,0.000038568
0.90164315,0.000045896
0.901682984,5.0404E-05
0.901714503,0.000034248
0.901766408,0.000034152
0.901777144,5.04058E-05
0.901801657,0.0000154
0.901880473,0.000052216
0.90195809,0.000045832
0.902009243,0.000050984
0.902029824,5.04235E-05
0.902044787,0.000027528
0.902048491,5.0422E-05
0.902070012,0.000011752
0.902131444,0.000038184
0.902205621,0.00002836
0.902207565,5.04293E-05
0.90227971,0.000055448
0.902316935,0.000005672
0.902417576,0.000038312
0.90242212,5.04461E-05
0.902488393,5.04476E-05
0.902490209,0.000057944
0.902504689,0.000036424
0.902558008,5.04494E-05
0.902591866,0.0000346
0.902669027,0.00005476
0.902704212,0.000011944
0.902727512,5.0463E-05
0.902779704,5.04641E-05
0.902804309,0.00005804
0.902880502,0.000052232
0.902899496,5.04712E-05
0.902975559,0.000055288
0.903029352,5.04798E-05
0.903037008,3.47362E-05
0.90309124,0.000032968
0.903189282,0.000048008
0.9032306,5.04904E-05
0.903238618,0.000022344
0.903277187,0.000027912
0.903345315,0.00005404
0.903364888,5.04979E-05
0.903389036,0.00002276
0.90346996,5.05006E-05
0.903496485,0.000043208
0.903528542,0.000016264
0.903568687,0.000022408
0.903621599,0.00004132
0.903634464,0.000010184
0.90369892,5.05145E-05
0.903712793,0.000009512
0.903821138,0.000030856
0.903915739,0.000036456
0.903933816,5.05283E-05
0.90401114,0.000046856
0.904039605,0.00000932
0.904075464,5.05332E-05
0.90416115,0.000057864
0.904233422,5.05451E-05
0.904235486,0.0000612
0.904244214,3.49276E-05
0.904269768,5.05452E-05
0.9043146,0.000030312
0.904379217,0.000033928
0.904401272,5.05548E-05
0.904403928,2.1639E-05
0.904430248,5.0554E-05
0.904503634,0.000052344
0.904569835,0.000041544
0.904609608,5.05675E-05
0.904642756,0.000051464
0.904648356,1.10634E-05
0.904731096,5.05745E-05
0.904738648,3.9355E-05
0.904805926,0.000058632
0.904826392,5.05805E-05
0.904844023,0.000018728
0.904882183,0.000006888
0.90490508,5.05832E-05
0.904958056,0.00003476
0.905014801,0.000010504
0.90504732,5.05938E-05
0.905078226,0.000005928
0.905183738,0.00005444
0.905239987,0.000062688
0.905244251,5.06056E-05
0.905247515,3.12155E-05
0.905308764,0.000011464
0.905401408,5.06148E-05
0.905450942,0.00005364
0.905507215,0.000031912
0.905544968,5.06228E-05
0.905551496,2.81928E-05
0.905657144,0.00003684
0.905667657,0.000013352
0.905692152,5.06304E-05
0.905772218,0.000057912
0.905796098,0.000038792
0.90581109,5.06389E-05
0.905898155,0.000043848
0.905905656,5.06408E-05
0.905991693,0.000041384
0.90609039,0.00004708
0.906149608,5.06573E-05
0.906168535,0.000045224
0.906190744,5.06565E-05
0.906219272,0.00003396
0.906281928,0.000054616
0.906293112,5.06632E-05
0.906337201,0.000026888
0.906408306,5.06714E-05
0.90641145,0.000061136
0.906426258,0.000007944
0.906522856,5.06764E-05
0.906532072,4.17567E-05
0.906571924,0.000045608
0.906640757,0.00001444
0.906702838,0.00000852
0.90672916,5.06878E-05
0.906783679,0.00000836
0.906843424,0.000008104
0.90691084,0.00001252
0.906966384,5.07028E-05
0.906986584,5.07015E-05
0.907018617,0.000054296
0.907044114,0.000022792
0.907116443,0.00002212
0.907203724,0.0000194
0.907244696,5.07183E-05
0.907293805,0.00003748
0.907298909,0.000004584
0.907325864,5.07204E-05
0.90739651,0.000030184
0.907407336,5.07246E-05
0.907465975,0.000012648
0.90757744,0.000055112
0.907638481,5.07412E-05
0.907641249,0.00005592
0.90768837,0.00005804
0.907747242,0.000053912
0.907760856,5.07447E-05
0.907830908,0.000037576
0.907890652,0.00004532
0.907946445,0.000039112
0.907992862,0.000015528
0.90799711,5.0761E-05
0.908081975,0.00000964
0.908120584,5.07661E-05
0.908125216,0.00001588
0.908220096,0.00005476
0.908259577,0.00002724
0.908292024,5.07776E-05
0.908317874,0.000018536
0.908420384,5.07858E-05
0.908423384,6.60454E-05
0.908445724,0.000017384
0.908567469,0.000041128
0.908582949,5.07955E-05
0.908606062,0.00001172
0.908697214,0.000050872
0.908707471,0.000005128
0.908722968,5.08006E-05
0.908811096,0.000023752
0.908880753,0.000026408
0.908906456,5.08135E-05
0.908972162,0.000035816
0.908991672,5.08161E-05
0.909029947,0.0000306
0.909133236,0.000056888
0.909139592,5.08229E-05
0.909203613,0.000032264
0.90925351,0.00001316
0.9093582,5.08361E-05
0.909368072,3.97213E-05
0.909425712,0.00003236
0.909477304,0.000014952
0.909574184,5.08488E-05
0.909596602,0.000042248
0.909706131,0.000052776
0.909757908,0.000004552
0.909788592,5.08617E-05
0.909847805,0.000013448
0.909895525,0.000028168
0.909910664,5.08655E-05
0.909961054,0.000050696
0.910055319,0.00005596
0.910069352,5.08743E-05
0.910078064,3.77044E-05
0.910157073,0.000032712
0.910216488,5.08819E-05
0.910245026,0.000046664
0.910305675,0.000030312
0.910392275,0.000043912
0.910394363,5.08947E-05
0.910470861,0.000023496
0.910531608,5.09014E-05
0.910601142,0.000056776
0.910615718,2.93515E-05
0.910688112,0.000008744
0.910740288,0.00000692
0.910773944,5.09163E-05
0.910838017,0.000036648
0.910858232,5.09187E-05
0.910932602,0.000052232
0.911011355,0.000034984
0.911053612,0.00004324
0.911068088,5.09306E-05
0.911114653,0.00002628
0.911205901,5.09399E-05
0.911209317,0.000062944
0.911274143,0.000029768
0.911357855,0.00005748
0.911407704,6.43281E-05
0.911408824,2.64476E-05
0.911412424,5.09518E-05
0.911479241,0.000041864
0.91148692,5.09536E-05
0.911541602,0.000029224
0.911617523,0.000055144
0.911672584,5.09663E-05
0.911685684,0.000035304
0.911800677,5.09729E-05
0.911802869,0.000059488
0.911845389,0.000054008
0.911872918,0.000042536
0.911899582,0.0000282
0.911937272,5.0981E-05
0.912010088,0.000041704
0.912051601,0.000018216
0.912110481,0.000013096
0.912175984,5.09954E-05
0.912225106,0.00004772
0.912274315,5.09977E-05
0.912276203,0.000055816
0.91236434,0.000052952
0.912440821,0.000035432
0.912464744,5.10088E-05
0.912495254,0.000037864
0.912592919,0.000043528
0.912629912,5.10174E-05
0.912677088,0.000050696
0.912688441,0.000011048
0.912751633,0.00001524
0.912804304,1.091E-05
0.912821912,5.10312E-05
0.912850216,5.10307E-05
0.912863851,0.000028456
0.912923323,0.000029928
0.913000244,0.000043848
0.913022024,5.10389E-05
0.913064757,0.00002836
0.91314795,0.000056552
0.91320084,5.10509E-05
0.913211768,4.53693E-05
0.913266336,0.000024936
0.91329356,5.10545E-05
0.913297288,0.000010888
0.913404569,0.000040168
0.913483864,5.10663E-05
0.913490272,3.18697E-05
0.913535843,0.00001444
0.91359564,5.10735E-05
0.91363302,0.000040616
0.913692293,0.000050888
0.913736069,0.000038664
0.913795352,5.10838E-05
0.913799272,1.78657E-05
0.913919247,0.00004884
0.914001001,0.000043592
0.914011185,5.10962E-05
0.914058369,0.00002596
0.914170003,0.000043592
0.914233475,5.11091E-05
0.914236123,0.000062712
0.914289364,0.000050952
0.914368701,0.000053288
0.914403398,0.000014984
0.914421944,5.11197E-05
0.914465151,0.000021736
0.914523976,5.11224E-05
0.914530552,0.000008136
0.91459164,0.000025224
0.914659641,0.000041224
0.914715073,5.1133E-05
0.914719105,0.000058688
0.91477853,0.000055112
0.914810939,0.00000452
0.914866712,5.11419E-05
0.914897148,0.000052728
0.914936532,0.000053112
0.9149934,5.11497E-05
0.915029709,0.000055288
0.915050542,0.00001812
0.91512684,5.11577E-05
0.915162215,0.000058792
0.915217864,0.00005844
0.915223992,2.35675E-05
0.915298392,5.1168E-05
0.915320721,0.000032296
0.915369336,5.11693E-05
0.915386122,0.000050696
0.915417146,0.00002772
0.915511787,0.00004836
0.915517787,5.11783E-05
0.915540692,0.000016264
0.915666901,0.000042472
0.915667965,5.11846E-05
0.915756286,0.000046856
0.915837856,0.000028424
0.91584516,5.11936E-05
0.915900576,0.000031144
0.915920633,0.0000082
0.916038344,4.99101E-05
0.916041378,0.000011944
0.916047672,5.12086E-05
0.916084195,0.00000676
0.916162316,0.00003188
0.916208672,5.12178E-05
0.916212648,1.72115E-05
0.916259645,0.000019208
0.916351454,0.000031016
0.916424248,5.12304E-05
0.916453727,0.000045288
0.916478288,0.000035848
0.916560552,5.12369E-05
0.916580353,0.000051912
0.916675266,5.12421E-05
0.91667873,0.000059288
0.91671569,0.000042248
0.9167714,5.12482E-05
0.916796899,0.000048456
0.916858968,5.12509E-05
0.916874932,0.000036488
0.916971205,0.00005876
0.91702079,0.000046344
0.917074776,5.12648E-05
0.917079064,2.16168E-05
0.91714992,0.000046472
0.917214377,0.000051928
0.917237752,5.12743E-05
0.917239016,1.45667E-05
0.917374242,5.12807E-05
0.917376434,0.000056984
0.917428619,0.000044168
0.917446652,0.0000242
0.917489512,5.12861E-05
0.917499316,0.000021864
0.917554397,0.000003944
0.917638246,0.000050792
0.91767404,5.12956E-05
0.917704143,0.000023688
0.917764776,5.13006E-05
0.917776048,0.000031592
0.91781752,0.000017064
0.91788116,5.13063E-05
0.917900633,0.000023176
0.917954506,0.000007048
0.918003464,5.13125E-05
0.918050811,0.000055352
0.918124396,0.000044936
0.918131293,0.000005832
0.918158584,5.13245E-05
0.918263782,0.00005332
0.918267798,1.53355E-05
0.918374783,0.00003332
0.918386647,5.13374E-05
0.918388663,1.11996E-05
0.918494864,5.13406E-05
0.918498144,0.00005668
0.918559146,0.00002068
0.91861764,5.13484E-05
0.918631667,0.0000122
0.91874646,0.000033992
0.918831808,5.13621E-05
0.918853573,0.000044104
0.91890947,0.000051
0.918984479,5.13686E-05
0.918985783,0.000057312
0.919027847,0.000026376
0.919091145,0.000005672
0.919136952,5.13759E-05
0.919178425,0.000056952
0.919220802,0.000024328
0.919328827,0.000049352
0.919335576,5.13865E-05
0.919370716,0.00004324
0.919428092,5.13908E-05
0.919430244,0.000054768
0.919436796,1.93195E-05
0.919511606,0.000017128
0.919609782,0.000047304
0.919656904,5.14072E-05
0.91969056,0.00003508
0.919761609,0.000025128
0.919811912,5.14133E-05
0.919884042,0.00005556
0.9199002,5.14188E-05
0.919959547,0.000037064
0.920005995,0.000045512
0.920024424,5.14252E-05
0.920035828,0.000026344
0.920082789,0.000023304
0.920119832,5.14313E-05
0.920149142,0.000015656
0.92022604,5.14386E-05
0.920234767,0.00002628
0.920346288,0.0000578
0.92041876,5.14502E-05
0.920438737,0.000054248
0.920468226,0.000021736
0.920507656,5.14527E-05
0.920566898,0.000058408
0.920576482,1.99914E-05
0.920667132,0.00005164
0.92067142,1.49275E-05
0.920703384,5.14666E-05
0.920768741,0.000034248
0.920853416,5.14752E-05
0.920880014,0.00005252
0.920924383,0.000042888
0.920931727,0.000012232
0.920979112,5.14804E-05
0.921051417,0.00004292
0.921090257,0.00003076
0.921155992,5.14924E-05
0.921164186,0.000027688
0.921284491,0.000055992
0.921315336,5.15006E-05
0.921348396,0.000055896
0.921369692,4.41916E-05
0.921467878,0.000058376
0.921514399,0.000021896
0.921551464,5.15142E-05
0.921626024,0.00003652
0.921659352,5.15174E-05
0.921679593,0.000014088
0.921786626,0.00003412
0.921821416,5.15282E-05
0.921856203,0.000026696
0.921904563,0.000030056
0.921957556,0.000047048
0.921965112,5.15327E-05
0.922066109,0.0000586
0.922091829,0.00004532
0.922117254,0.000004744
0.92219404,5.15503E-05
0.922215447,0.000056936
0.922270056,0.000053544
0.92231084,5.15572E-05
0.922331921,0.000034408
0.922420898,0.000051384
0.922452099,0.000004584
0.922525155,0.00000564
0.922536792,5.15701E-05
0.922656357,0.00004884
0.922670589,5.15783E-05
0.922690221,0.000025704
0.922802878,5.15848E-05
0.92280555,0.000061032
0.922845503,0.000026984
0.9229098,0.00003828
0.922984129,0.000041608
0.922995521,5.15961E-05
0.923040242,0.00002772
0.923095994,0.000010472
0.923217948,0.000040424
0.923234668,5.16102E-05
0.923328253,0.000058728
0.923361821,5.92956E-05
0.923428664,5.16203E-05
0.923438112,4.65857E-05
0.923463943,0.000037416
0.923521352,0.000006824
0.923563608,5.16262E-05
0.923624664,0.000056136
0.923701209,5.16335E-05
0.923702449,0.00005392
0.923753339,0.000016808
0.923805459,0.000005928
0.923904296,5.16467E-05
0.923956277,0.000056744
0.924019096,5.16511E-05
0.92402808,3.65462E-05
0.924117359,0.000042824
0.924191128,0.000053592
0.924201656,5.16612E-05
0.924284705,0.000052168
0.924290321,1.17834E-05
0.924393992,5.16745E-05
0.924419267,0.000046728
0.924442744,5.16754E-05
0.924485635,0.000051096
0.924523724,0.000026184
0.924548008,5.16809E-05
0.924606093,0.000036552
0.924663766,0.000025224
0.924677736,5.16887E-05
0.924698183,0.00000564
0.924835432,0.000046888
0.924899864,5.17027E-05
0.924927465,0.00005292
0.924974281,0.000055736
0.925001778,0.000040232
0.925047928,5.17087E-05
0.925084819,0.000043272
0.925147924,0.000034376
0.925225764,5.17195E-05
0.925230508,0.00006196
0.925269957,0.000038408
0.925354374,0.000050824
0.92537772,5.17287E-05
0.925407391,0.00004484
0.92548564,5.17311E-05
0.925502616,0.000049064
0.925559841,0.000021288
0.925610184,5.17386E-05
0.92567681,0.000053256
0.925751275,0.00003572
0.925815772,0.000030216
0.925853672,5.17541E-05
0.925875029,0.000018472
0.925924142,0.000008584
0.926038415,0.000050856
0.926078344,5.17671E-05
0.9260808,1.82404E-05
0.926153865,0.000015304
0.926242296,5.17772E-05
0.926250994,0.000019432
0.926367651,0.000058088
0.926376552,5.17806E-05
0.926400316,0.000007752
0.926527037,0.000052472
0.926564248,5.17922E-05
0.926587606,0.00001604
0.926696744,5.17979E-05
0.926704616,3.30488E-05
0.926772136,5.18019E-05
0.926806928,0.00005636
0.926834793,0.000013224
0.92690593,0.00003636
0.92695736,5.1815E-05
0.926998691,0.00003012
0.927077192,5.18194E-05
0.927093892,0.00005732
0.927109332,3.37595E-05
0.927191541,0.000032968
0.927246246,5.18284E-05
0.927248758,0.000054184
0.927298222,0.000058648
0.927361311,0.000055736
0.927416608,0.000033032
0.92751576,5.1846E-05
0.927541193,0.000058616
0.927614274,0.000050696
0.927649355,0.000052776
0.927743676,5.18596E-05
0.927745444,0.000064864
0.927803093,0.000033512
0.92783776,5.1865E-05
0.92793179,0.000065208
0.927935048,5.1871E-05
